Gene	avg_logFC	p_val_adj	AUC_score	RNA_Cluster
CA1	1.62652765607302	1.99814452977968e-15	0.696611953663834	Cycling Pre-B
NUCKS1	0.757239911954499	3.48569442774318e-15	0.708624680867279	Cycling Pre-B
HBA2	1.88591440203662	5.88653954706438e-15	0.702713580764394	Cycling Pre-B
IGLL1	1.1247561901184	7.12928738954225e-15	0.705859657813512	Cycling Pre-B
CCND3	0.752282486214297	2.01667138038213e-14	0.704578363754144	Cycling Pre-B
HBB	1.88874376708689	9.40226458069974e-14	0.699365068780246	Cycling Pre-B
HN1	0.758466822095084	2.07881111371661e-13	0.671517166482491	Cycling Pre-B
LDHA	0.765005277518	2.19400384471221e-12	0.684573028998209	Cycling Pre-B
HBM	1.23249830536624	2.37061462200899e-12	0.644167015966163	Cycling Pre-B
DNMT1	0.780060539688108	3.64407217475985e-12	0.686954616469154	Cycling Pre-B
BLVRB	0.853903036687948	1.80950230907755e-11	0.665658461303967	Cycling Pre-B
HIST2H2AC	0.921645199006769	3.48384863015138e-10	0.662552871241855	Cycling Pre-B
HIST1H1D	0.981208848594616	3.49768399930877e-08	0.648129977517814	Cycling Pre-B
HBG2	1.85426585684488	2.74911650377543e-05	0.587782932591548	Cycling Pre-B
CD74	1.20549420270482	1.02929579497418e-28	0.796351351351351	NKP
LAPTM5	0.961148316066093	4.5105872202402e-21	0.757581081081081	NKP
TMEM243	1.1738368733048	1.5922074499913e-20	0.743837837837838	NKP
HLA-DRA	1.16409540432864	6.79679698870256e-17	0.729716216216216	NKP
CD79B	1.23036406224058	6.81429708801771e-15	0.714918918918919	NKP
MAP1LC3B	0.766653115105465	2.5445976854115e-14	0.716621621621622	NKP
EZR	0.835425005427046	3.96562955042199e-14	0.715385135135135	NKP
LIMD2	0.707010708515574	4.01593015981777e-14	0.714756756756757	NKP
HLA-DPB1	0.848049679568775	1.2038191768831e-13	0.710716216216216	NKP
RCSD1	0.93222867774926	1.51521946608169e-13	0.708993243243243	NKP
VPREB3	1.22355367207661	5.8254932668185e-13	0.699878378378378	NKP
LHPP	1.2234240002278	7.77484753553163e-13	0.667608108108108	NKP
VPREB1	1.14147304833695	1.51031993783442e-12	0.696628378378378	NKP
HLA-DMA	0.960721848140467	7.28605967354261e-12	0.691067567567568	NKP
SOX4	0.939608957274795	8.38760988391282e-11	0.688871621621622	NKP
MZB1	1.09443612894113	1.40956098946577e-10	0.681790540540541	NKP
CD9	1.3685157764745	7.76078412208407e-10	0.669702702702703	NKP
ARPP21	1.19598568708208	5.66750419790654e-09	0.659675675675676	NKP
DNTT	0.836238948730276	6.49404793709657e-09	0.673337837837838	NKP
SNX2	0.873946598450161	1.08971107590893e-08	0.672702702702703	NKP
SMIM3	0.933880661202947	1.90984981268503e-08	0.667932432432432	NKP
NEIL1	1.10302292401661	4.02352456931009e-08	0.646783783783784	NKP
C10orf10	1.34565100903221	1.63674471251971e-07	0.645094594594595	NKP
YBX3	0.800333242128504	1.70808227360694e-07	0.656094594594595	NKP
SSBP2	0.734351994846814	3.59731746740495e-07	0.658324324324324	NKP
MLXIP	0.85674293856057	7.55064016916167e-07	0.656263513513514	NKP
FHIT	0.813668414873731	2.26889947217975e-06	0.647135135135135	NKP
TOP2B	0.715282108373499	4.84571521941986e-06	0.653506756756757	NKP
TP53INP1	0.719859810219727	1.14092125215576e-05	0.64277027027027	NKP
HPS4	0.701215732635392	3.39678878809645e-05	0.641243243243243	NKP
REXO2	1.0778617293483	3.53443675100259e-05	0.633135135135135	NKP
ERG	0.771053026665547	6.34364302778116e-05	0.634364864864865	NKP
FAM26F	0.943896292559976	8.45413406858321e-05	0.637513513513513	NKP
MT1X	0.834283873589627	0.000127968400700557	0.622189189189189	NKP
AKAP12	0.724560533472697	0.000204100519738959	0.624324324324324	NKP
GNG11	1.07013847978046	0.000230417186634448	0.617094594594595	NKP
SMAD1	0.727548036267069	0.00829591614655169	0.60027027027027	NKP
HLA-DMB	0.716777185078121	0.0235446524076006	0.602817567567568	NKP
ID3	1.12393245804473	0.0274444480854527	0.603189189189189	NKP
STMN1	2.02788369175472	6.08713162518993e-46	0.90942999737326	CLP
CENPW	1.17063040616127	1.62188672738015e-43	0.811216180719727	CLP
GAPDH	1.15302211975072	6.82047231937366e-43	0.906776989755713	CLP
KIAA0101	1.42806101567261	1.00789095263074e-41	0.838770685579196	CLP
CENPU	1.25634950396432	1.895409063337e-41	0.817888100866824	CLP
NUSAP1	1.93435639267762	6.18552137215596e-41	0.83516329568339	CLP
CKS1B	1.00107742963564	1.2016830084309e-40	0.816373347342614	CLP
TYMS	1.55549295321212	1.27970384139842e-40	0.837825059101655	CLP
HMGB1	1.33501104040626	1.45474378085107e-40	0.896331319499168	CLP
UHRF1	0.976689783380001	7.9124565132863e-39	0.829113037387269	CLP
CDCA7	0.713826199190469	1.28902461559223e-38	0.771386043253656	CLP
ZWINT	0.884013949692086	3.17431195468642e-38	0.790351107608791	CLP
DUT	1.3674109822664	3.25843028996984e-38	0.850626039751335	CLP
CENPM	0.912560550020957	1.55657701693288e-37	0.759880921110236	CLP
TUBB	1.63928650010736	6.06998353313857e-37	0.871053322826372	CLP
PPIA	0.920520200228256	1.56455123684302e-36	0.877278697136853	CLP
LSM5	0.850030767933214	1.30549210906765e-34	0.826074774538132	CLP
PRDX1	0.953632996760003	3.15692093121025e-34	0.826381227563261	CLP
DTYMK	0.775374243089692	4.66787296962752e-34	0.770387881971806	CLP
GMNN	0.833155488183026	7.6820084742294e-34	0.787706855791962	CLP
PTMA	0.788136267686822	8.62526454644607e-34	0.86388232203835	CLP
MCM5	0.742170488655664	9.09307807029389e-33	0.782768584187024	CLP
MAD2L1	0.743615163399557	1.3460181901658e-32	0.768006304176517	CLP
PTTG1	1.23222277858317	3.29071136902993e-32	0.784327116714824	CLP
HMGA1	0.739934110159199	8.42616401475075e-32	0.827353121442956	CLP
SKA3	0.704459752586858	1.09626571656623e-31	0.729235618597321	CLP
HMGN2	1.34961951998877	2.74545672249947e-31	0.84537255932055	CLP
UBE2C	1.14380233294043	4.13791326972839e-31	0.743560108571929	CLP
TK1	1.0821522358623	6.5044158910476e-31	0.751370282812363	CLP
NME1	0.994233082026613	6.64047569835991e-31	0.79078889764469	CLP
TMPO	0.803790500273711	8.25242588785722e-31	0.803187111461343	CLP
MCM7	0.871833009852338	9.75318490544448e-31	0.815427720865073	CLP
RRM2	0.84975521220366	1.12531836899279e-30	0.74109097276946	CLP
RPA3	0.949974803546945	1.40907137571891e-30	0.78936170212766	CLP
YEATS4	0.716034734128722	1.57521939062935e-30	0.776131687242798	CLP
H2AFZ	1.42817790829876	2.05462657528349e-29	0.838683127572016	CLP
TOP2A	0.913630757024663	4.11345129036155e-29	0.755765694772787	CLP
SMC1A	0.718331250462271	1.4420363278908e-28	0.78434462831626	CLP
FAM111B	0.721107056704317	1.68991278923031e-28	0.706838280360739	CLP
SMC2	0.805737705266368	9.71423777724145e-28	0.74588915156291	CLP
MAD2L2	1.07546486235774	9.82192455816976e-28	0.799527186761229	CLP
RANBP1	0.898749718933717	1.15938341262292e-27	0.790105945188687	CLP
AURKB	1.04526691331806	2.75658935561004e-27	0.72673145959198	CLP
LDHA	0.901341260745977	5.19832241913807e-27	0.821871990193503	CLP
C21orf58	1.03543936062818	1.04625326341399e-26	0.743069783731722	CLP
RPLP0	0.754846010046142	1.42267391727337e-26	0.825549426495053	CLP
CENPF	1.18882191908041	3.84419611049909e-26	0.75480255669381	CLP
BIRC5	1.08927955663083	6.65315858263343e-26	0.738306628141144	CLP
HMGB3	0.700053081565883	8.54716815962057e-26	0.74329743455039	CLP
MRPL57	0.737884065253941	2.58451182779471e-25	0.781901759915944	CLP
CLSPN	0.808451169602684	2.62042739100834e-25	0.708589440504334	CLP
MRPL51	0.814778191018579	6.62092748900525e-25	0.780176867174503	CLP
USP1	0.717371651945819	7.58720266466637e-25	0.77469573592505	CLP
RAN	0.896123837485007	8.55302737973866e-25	0.802871902635496	CLP
NASP	0.882740076607278	1.03924484109235e-24	0.788591191664478	CLP
ATAD2	1.06997639120676	1.66770611283645e-24	0.793363103055774	CLP
HN1	0.79108574693896	1.84492945402353e-24	0.752193328079853	CLP
AIF1	1.04803850866523	5.33632484611788e-24	0.788950179493915	CLP
CDC20	0.768415504134453	9.81849441033652e-24	0.682987479204973	CLP
NPM1	0.783801651011437	1.47591993186139e-23	0.806794501357149	CLP
PSME2	0.813242409758798	2.63599632566736e-23	0.796331319499168	CLP
NDUFS6	0.715957893550801	2.94104726204972e-23	0.787409158567551	CLP
SIVA1	0.895467242423086	3.38409253958056e-23	0.789773224761404	CLP
ENO1	0.817280634839687	3.74404800928711e-23	0.804482969967603	CLP
MKI67	0.77050771789725	4.48408563407889e-23	0.734392785220208	CLP
ATP5G1	0.721552925715154	5.75468615643816e-23	0.766570352858769	CLP
H2AFY	0.812009078025356	6.34641881418634e-23	0.800315208825847	CLP
STRA13	0.745263311038339	7.86768526355325e-23	0.733272042728307	CLP
CKS2	0.721441694257075	1.15208491105479e-22	0.787146484546012	CLP
LDHB	0.810894396105182	1.37232293919169e-22	0.797066806759478	CLP
HELLS	0.872288595619355	1.72327894862313e-22	0.747780404517993	CLP
C12orf57	0.703538438821068	2.72803783782693e-22	0.771823833289554	CLP
COX8A	0.791144926413414	5.33223377228947e-22	0.793739602486647	CLP
PRC1	0.743268761884966	9.67493024018577e-22	0.73603011995447	CLP
SNRPD1	0.736826964552697	1.26058075976619e-21	0.780973645039839	CLP
IDH2	0.739903930550719	1.50771790036159e-21	0.784764906750722	CLP
SLC25A5	0.750892193971855	2.21982125320111e-21	0.793258033447159	CLP
C1QBP	0.716781382049771	2.41620544454578e-21	0.770939497417039	CLP
DNMT1	0.869859456487404	2.74859011889695e-21	0.78114000525348	CLP
LAT2	0.723811839772262	4.49503499976691e-21	0.782243236143945	CLP
SPINK2	1.12226155342805	4.57556968682135e-21	0.691182908676998	CLP
CENPN	0.829321645018054	5.19003299956096e-21	0.714228176166711	CLP
GTSE1	0.818709531255613	6.82139857105281e-21	0.689624376149199	CLP
RPS5	0.711470218056126	7.06664417996306e-21	0.791454338499256	CLP
PCNA	1.02233503256899	7.50982658872502e-21	0.742246738464233	CLP
ANAPC11	0.724163028223699	1.04460750599541e-20	0.771543647666579	CLP
COX5A	0.750067019420217	2.47090819790435e-20	0.773539970230278	CLP
HIST1H4C	2.00685507192278	2.71295825620398e-20	0.78789072760704	CLP
LSM7	0.748660810794549	7.69670854539639e-20	0.774039050871202	CLP
CCNB2	0.728142138045288	9.44760922096293e-20	0.6849487785658	CLP
EEF1B2	0.745869764323041	2.8047750618337e-19	0.779949216355836	CLP
TXN	0.719616045354056	2.10210974501345e-18	0.769932580334472	CLP
DEK	0.810221958906389	2.89834972258589e-18	0.769958847736625	CLP
RNASEH2C	0.703676146989874	8.55463694146e-18	0.740854566150074	CLP
BAALC	0.711023479143124	4.10136623745942e-17	0.686104544260573	CLP
HMGB2	1.29205144287465	1.42351972056618e-16	0.763173102180194	CLP
GYPC	0.71560922717726	5.65416206087673e-16	0.744943525085369	CLP
HIST1H2AM	0.861419529215852	3.30601442848658e-13	0.682899921197794	CLP
JCHAIN	1.18142220247351	4.38584783152004e-13	0.620488573680063	CLP
SPRY1	0.843364361985432	3.38692550213872e-12	0.671114613431398	CLP
HIST1H1B	0.891031475905773	2.47198975571979e-09	0.621731897382016	CLP
IFITM1	1.31079441389475	2.26253704708911e-23	0.830665941365094	Cytotoxicity NK
CD7	0.963677620154689	2.92021548858023e-23	0.790196976637655	Cytotoxicity NK
GNLY	1.52286462825238	9.39246075176026e-23	0.847257214841961	Cytotoxicity NK
CTSW	1.29531123151916	4.28593268473883e-22	0.826156665139716	Cytotoxicity NK
KLRD1	1.21603611890438	1.95212206941011e-21	0.816422354557948	Cytotoxicity NK
KLRB1	1.47110365103252	1.15358881833378e-20	0.76849519010536	Cytotoxicity NK
TYROBP	1.29533441499949	1.754540182078e-20	0.835032065964269	Cytotoxicity NK
PRF1	1.25402331186677	1.86789649219731e-20	0.803080622995877	Cytotoxicity NK
KLRF1	1.09202858556876	5.90973739826155e-20	0.784413650939075	Cytotoxicity NK
CD247	1.35034199378293	1.83137550423895e-19	0.781980073293633	Cytotoxicity NK
TXK	1.02192396271643	6.29512924798557e-19	0.767020728355474	Cytotoxicity NK
RUNX3	1.14491654663223	8.14639824978142e-18	0.799730874942739	Cytotoxicity NK
NKG7	1.18972491489898	1.1181412864714e-16	0.814418231791113	Cytotoxicity NK
GZMA	1.11626174715434	1.36111869010885e-16	0.749914109024279	Cytotoxicity NK
CCL5	1.37125845267084	1.52236921295342e-16	0.788908612001832	Cytotoxicity NK
IL32	1.27743734099345	3.54523742506298e-16	0.744975377920293	Cytotoxicity NK
ITGB2	0.784215313136633	4.20080977073744e-16	0.809164567109482	Cytotoxicity NK
ARL4C	1.23050372221797	7.92841279742943e-16	0.77195945945946	Cytotoxicity NK
CST7	1.22701748677428	3.27837793322932e-15	0.776912505726065	Cytotoxicity NK
GZMB	1.13315936315931	4.73341531577227e-15	0.773877691250573	Cytotoxicity NK
HLA-E	0.83676423903184	4.8059344830687e-15	0.823651511681173	Cytotoxicity NK
IL10RA	1.02052327233365	7.30548380246374e-15	0.717189647274393	Cytotoxicity NK
IL2RB	0.898942809624849	2.31422518536645e-14	0.720725492441594	Cytotoxicity NK
NCR3	1.04970961298382	5.08630945641861e-14	0.665397388914338	Cytotoxicity NK
HSH2D	0.984759919798258	7.85708654672878e-14	0.797712437013284	Cytotoxicity NK
HCST	0.940086822156474	8.03483248792397e-14	0.777714154832799	Cytotoxicity NK
IFITM2	0.873736510396289	9.68052717213373e-14	0.809164567109482	Cytotoxicity NK
HOPX	1.01282371319134	1.68066418554492e-13	0.740852611085662	Cytotoxicity NK
STAT4	0.875164498022419	6.93007450190344e-13	0.721112001832341	Cytotoxicity NK
DUSP2	1.00147562013841	2.14470542521938e-12	0.740466101694915	Cytotoxicity NK
S100A4	1.12519073622468	7.57864926883949e-12	0.786360513055428	Cytotoxicity NK
PTPRC	0.837209004363017	1.19557106029145e-11	0.785272560696289	Cytotoxicity NK
BIN2	0.850371864443597	1.8888330890143e-11	0.746378263857077	Cytotoxicity NK
TXNIP	1.25954208765669	3.18093387378625e-11	0.784213238662391	Cytotoxicity NK
ID2	1.08003589176656	5.06881105694637e-11	0.778086349060925	Cytotoxicity NK
ZAP70	0.719641932818437	9.99352706125549e-11	0.727210261108566	Cytotoxicity NK
ITK	0.702095605905809	1.25122202463381e-10	0.676878149335776	Cytotoxicity NK
S100A10	0.929053021248587	1.88192982563545e-10	0.740781035272561	Cytotoxicity NK
GZMH	0.790232636109609	1.96760496732095e-10	0.70599519010536	Cytotoxicity NK
ITGAX	0.829341101198781	2.45024819202188e-10	0.711635364177737	Cytotoxicity NK
CD300A	0.773120431832389	4.69300194415269e-10	0.708772331653688	Cytotoxicity NK
MYOM2	0.83784947386882	1.94416921264901e-09	0.622222858451672	Cytotoxicity NK
FGFBP2	0.985959721652058	2.13151930849255e-09	0.697692395785616	Cytotoxicity NK
TNFAIP3	0.862473949387813	2.88467916113791e-09	0.75117384333486	Cytotoxicity NK
RNF213	0.88526750225487	2.97378034525554e-09	0.761738433348603	Cytotoxicity NK
RHOC	0.737395506520746	7.66115478169905e-09	0.662104901511681	Cytotoxicity NK
PIK3IP1	0.822851536843552	9.84814926611066e-09	0.71006069628951	Cytotoxicity NK
KLRC2	0.755471208937606	1.37039210814325e-08	0.677422125515346	Cytotoxicity NK
SPOCK2	0.78100179841802	1.76056740012954e-08	0.655348144754924	Cytotoxicity NK
JUN	1.08099827994518	1.82294954883485e-08	0.754208657810353	Cytotoxicity NK
CREM	1.04274084097262	2.74427779276705e-08	0.684980531378836	Cytotoxicity NK
LITAF	0.763205462835359	2.82614008517681e-08	0.751674874026569	Cytotoxicity NK
SPON2	0.9044845750082	3.02766087134942e-08	0.69388456252863	Cytotoxicity NK
ZBTB16	0.747780761289557	7.61987323118422e-08	0.639257901969766	Cytotoxicity NK
TCF7	0.875564733868699	1.27741610760726e-07	0.637769125057261	Cytotoxicity NK
IL2RG	0.793371342792448	3.57650543976317e-07	0.725821690334402	Cytotoxicity NK
CCL4	1.64618551076492	4.48297080259004e-07	0.690076729271645	Cytotoxicity NK
FCER1G	0.739164093816467	5.12430702279538e-07	0.698980760421438	Cytotoxicity NK
GPR183	1.00595345897278	8.72387002631113e-07	0.608050847457627	Cytotoxicity NK
PARP8	0.740489426207604	8.92130473646117e-07	0.691250572606505	Cytotoxicity NK
RORA	0.738448742712405	1.02170736877801e-06	0.660816536875859	Cytotoxicity NK
EMP3	0.897929459714802	1.17866887846644e-06	0.704520728355474	Cytotoxicity NK
C9orf142	0.92742071602706	2.01697660645552e-06	0.705479844251031	Cytotoxicity NK
RRBP1	0.898859575061026	2.22570310674611e-06	0.687213696747595	Cytotoxicity NK
NR4A2	1.13304669003936	2.70419071917635e-06	0.689332340815392	Cytotoxicity NK
RAMP1	0.889597249418171	7.01423529913687e-06	0.623912047640861	Cytotoxicity NK
ATP2B1	0.788649317193475	1.15885002305379e-05	0.681530577187357	Cytotoxicity NK
NFKBIA	1.15454657149258	1.29264981292073e-05	0.721240838295923	Cytotoxicity NK
DSTN	0.946107066643325	2.54671718016212e-05	0.686684035730646	Cytotoxicity NK
FCGR3A	0.704007520087183	3.77910615296292e-05	0.645155748969308	Cytotoxicity NK
MAP3K8	0.802965062823551	4.53299817089109e-05	0.689733165368759	Cytotoxicity NK
LY6E	0.835039447297378	0.00015101447419355	0.684207512597343	Cytotoxicity NK
AREG	0.982510979680427	0.000177493888003867	0.647732478240953	Cytotoxicity NK
LAIR2	1.07033994713109	0.000223277734634636	0.604128492899679	Cytotoxicity NK
EML4	0.726907433016882	0.000394887545312569	0.685223889143381	Cytotoxicity NK
UBE2F	0.756133064808354	0.000421481621056326	0.664194915254237	Cytotoxicity NK
PPP2R5C	0.701873195114801	0.000568397167827249	0.692925446633074	Cytotoxicity NK
PYHIN1	0.702669732463622	0.00154291561928417	0.618787219422813	Cytotoxicity NK
CD52	0.947498751931867	0.00160393700935089	0.688502061383417	Cytotoxicity NK
CD44	0.936133531733931	0.00629190652519211	0.665969995419148	Cytotoxicity NK
CMC1	0.821164974414482	0.00791352147608625	0.654918689876317	Cytotoxicity NK
ZNF331	0.748928385488274	0.0121380183791296	0.622480531378837	Cytotoxicity NK
IFITM3	0.791757369355758	0.012305905305222	0.676362803481448	Cytotoxicity NK
ZFP36L2	0.757878728356993	0.0215562781359299	0.672526339899221	Cytotoxicity NK
C1orf21	0.742293783021413	0.02385424717015	0.630110513055428	Cytotoxicity NK
ANKRD44	0.743539259287629	0.0293708120780198	0.653286761337609	Cytotoxicity NK
SYAP1	0.794346491350166	0.0474807624479122	0.651683463124141	Cytotoxicity NK
BPI	3.64341840967199	2.9317649992292e-63	0.969214470445269	Cytokine NK
PGLYRP1	3.18655399751296	6.51960992357445e-61	0.922335088648615	Cytokine NK
CEACAM8	2.72556589580126	1.37591648066747e-59	0.873554980836943	Cytokine NK
FCN1	2.16313527407504	7.15637049932975e-59	0.886423830741906	Cytokine NK
MNDA	2.49508288848955	2.27266963460149e-58	0.935905026018135	Cytokine NK
ANXA3	1.85399047267833	7.39451770468694e-57	0.87589193905213	Cytokine NK
CYBB	3.03812933958182	6.32410345100378e-56	0.930171688530209	Cytokine NK
LCN2	3.98149984543981	1.06453888459248e-53	0.948727136758795	Cytokine NK
S100P	2.73803217684122	1.89224521482129e-53	0.973109400803914	Cytokine NK
LYZ	4.0291525169472	1.79328598378112e-49	0.98663259900913	Cytokine NK
FAM101B	2.82682915417591	2.75444502396561e-49	0.943975321721248	Cytokine NK
RETN	2.77988080456982	7.08340918015726e-49	0.827127410961892	Cytokine NK
PLBD1	2.30560869464077	9.90465367282099e-49	0.854859315115446	Cytokine NK
CAMP	3.79025639964396	2.58530580365201e-48	0.922849219455956	Cytokine NK
LTF	4.65378147805061	3.10386640151332e-46	0.973639111332689	Cytokine NK
MMP8	2.55973726142352	1.5025395219608e-44	0.845355685040351	Cytokine NK
CSTA	1.88792869513412	3.28427155306795e-43	0.789175209547253	Cytokine NK
CRISP3	3.07642798161095	4.46669012655633e-43	0.851556414171315	Cytokine NK
PYGL	2.21841049780681	1.50315922697432e-42	0.880316579939551	Cytokine NK
CYP4F3	2.50575139080224	6.50381692025678e-41	0.86102888480354	Cytokine NK
S100A12	3.37643530776622	2.07812660223842e-40	0.865827439005391	Cytokine NK
CKAP4	2.40392793051704	8.00326380497769e-39	0.825242264668308	Cytokine NK
CDA	2.27428552241914	1.36821072862664e-38	0.800065434830025	Cytokine NK
S100A8	4.41626163675551	3.72755072056313e-38	0.983906147758078	Cytokine NK
DEFA3	4.71329252436938	3.87181244310434e-38	0.944863365843019	Cytokine NK
BASP1	1.64919160178887	1.43935144787979e-37	0.876515127909513	Cytokine NK
S100A9	4.58938918791082	1.77442686758537e-37	0.985651076558751	Cytokine NK
NCF2	1.41722163326801	6.63228411443772e-37	0.853114386314773	Cytokine NK
MS4A3	2.23445702419584	8.71938531941497e-37	0.759449101050073	Cytokine NK
G0S2	2.24531880626107	9.86370208718208e-36	0.933941981117378	Cytokine NK
DEFA4	3.94161304653791	3.57769696754445e-35	0.840183217524071	Cytokine NK
LGALS3	1.01055635596963	3.65888119992573e-35	0.764481351073443	Cytokine NK
C5AR1	1.46895113093388	7.72613729251374e-35	0.829417630012775	Cytokine NK
PADI4	2.39930502299662	3.2491623982082e-34	0.848035397127099	Cytokine NK
TRIB1	1.7013877961623	3.82957906947672e-34	0.781572305487178	Cytokine NK
